DNI,nombre_completo,promedio_ponderado,creditos_aprobados,facultad,anio_ingreso,condicion_socioeconomica
85083374,Eduardo Navas Patiño,11.6,192,Estomatología,2018,Bajo
88638023,Hugo Olivares Alfonso,16.46,88,Veterinaria,2021,Medio
83551674,Jesús Ismael Carranza Sevillano,15.58,140,Medicina,2019,Bajo
17438511,Ignacio Crespo Arce,15.74,113,Salud Pública,2018,Medio
66671715,Tamara Revilla-Bonilla,18.75,174,Psicología,2022,Alto
43204172,Amor Cuéllar-Agudo,17.67,161,Psicología,2022,Medio
59854999,Rosario Apolonia Cisneros España,16.57,81,Medicina,2020,Bajo
86178253,Perlita Uría Anaya,15.16,152,Estomatología,2019,Alto
81725265,Cruz Jordán,17.5,133,Veterinaria,2024,Medio
36183485,Susanita Cortina Pulido,14.69,32,Ciencias,2024,Alto
81667906,Godofredo Torrens Calderon,12.26,160,Estomatología,2024,Alto
25450468,Vinicio del Castañeda,12.0,66,Psicología,2020,Bajo
47021440,Lupe de Ortiz,11.61,132,Salud Pública,2022,Alto
95603710,Yago Sans-Torrent,11.18,112,Veterinaria,2021,Medio
53106134,Francisco Godofredo Pintor Garcia,17.64,184,Ciencias,2023,Alto
44365837,Juan Bautista Millán Roca,16.73,53,Estomatología,2018,Alto
57908598,Leandra Vigil Millán,14.0,190,Salud Pública,2020,Alto
70342215,Rosa Losada Ropero,11.39,142,Psicología,2021,Alto
48476956,Roque Iñiguez Millán,16.9,61,Estomatología,2023,Medio
69686905,Darío Solís Segura,15.83,159,Psicología,2021,Medio
45802452,Chus Cabo-Coloma,14.81,48,Ciencias,2019,Alto
81740744,Anna Novoa Cantón,12.25,139,Estomatología,2018,Bajo
74315335,Teodoro Guardiola Amor,17.03,196,Psicología,2018,Alto
64287549,Vito Lope Palau Rincón,14.19,184,Salud Pública,2019,Medio
27528022,Candelaria Tamarit Campo,19.84,133,Estomatología,2021,Bajo
89941440,Domitila Ballester Barrios,14.47,21,Salud Pública,2024,Alto
89951294,Édgar Edu Lucena Ribas,17.6,116,Estomatología,2020,Alto
58153196,Adelaida Casas,11.84,80,Estomatología,2018,Alto
33123308,Remigio Peláez Aramburu,17.46,170,Veterinaria,2023,Bajo
74336580,Aurora Murcia Vizcaíno,19.64,186,Salud Pública,2022,Alto
49418128,Dani Bosch Arteaga,15.19,45,Medicina,2020,Medio
49768835,Casemiro Luís Company Ortiz,15.09,146,Estomatología,2020,Medio
55622420,Eustaquio Jose Angel Pagès Taboada,17.83,192,Veterinaria,2018,Medio
36771120,Dolores Mercader,17.53,148,Estomatología,2024,Bajo
97991620,Asdrubal Roman Gelabert,18.17,107,Medicina,2023,Bajo
82457900,Apolinar Abascal Lerma,19.16,74,Psicología,2021,Alto
89853976,Chelo Vara Rocha,13.33,143,Salud Pública,2018,Alto
11924592,Ricardo Alonso Ávila,18.58,125,Salud Pública,2022,Alto
27497273,Julie Mate Canales,18.08,100,Ciencias,2023,Bajo
67381601,María Dolores del Padilla,19.47,82,Veterinaria,2020,Alto
86348270,Gregorio Menéndez Monreal,16.48,144,Estomatología,2019,Bajo
88997528,Eli Perea-Manjón,14.95,149,Psicología,2022,Bajo
56584478,Benigna Roldan Bejarano,13.51,122,Medicina,2023,Alto
36060248,Genoveva Cámara Esteve,18.12,43,Ciencias,2019,Bajo
70315538,Julieta Mesa Vera,12.97,134,Salud Pública,2024,Medio
91054162,Albert Celestino Palacio Carrasco,19.87,66,Salud Pública,2018,Medio
32357848,Rosalía Montalbán Ayuso,11.85,28,Psicología,2023,Medio
74366603,Heraclio Alcalde Medina,19.21,23,Medicina,2021,Alto
42557424,Agustín Uribe-Garcia,12.62,144,Psicología,2024,Medio
82337330,Amaro Solana Ariño,14.76,115,Psicología,2023,Medio
50414392,Fabián Clímaco Peiró Landa,17.05,183,Estomatología,2024,Medio
22946742,Amparo Briones-Reina,16.47,95,Ciencias,2022,Medio
47642867,Haydée Barrio Llanos,14.32,31,Ciencias,2018,Alto
88976866,Celestina Gálvez Prado,19.71,115,Ciencias,2019,Bajo
31110264,Etelvina Millán Pons,18.48,23,Ciencias,2019,Medio
66743837,Esmeralda Rios,15.85,112,Veterinaria,2018,Medio
63277981,Augusto Gallego,15.64,148,Veterinaria,2021,Medio
20438790,Rosalinda Petrona Bas Sebastián,15.99,195,Psicología,2023,Medio
94916424,César Ruiz Huerta,14.96,132,Estomatología,2021,Alto
76645266,Evaristo Juárez Juárez,15.31,32,Ciencias,2023,Bajo
63969139,Tristán Fabra Ayllón,11.65,157,Estomatología,2020,Medio
22229014,Mariana Rivas Tejada,17.94,39,Salud Pública,2019,Alto
28653449,Amparo Morera,18.26,179,Psicología,2023,Medio
44026773,Maxi Campo Barón,17.31,47,Medicina,2023,Bajo
86493455,Joan Paz Ochoa,14.64,150,Medicina,2022,Bajo
90122227,Adriana Jimenez Calderón,11.03,181,Estomatología,2022,Bajo
31266115,Plinio de Villaverde,18.75,151,Psicología,2019,Alto
11720333,Lara Perla Torralba Talavera,19.16,136,Salud Pública,2020,Bajo
75187600,Joaquina Pedrero,18.49,123,Ciencias,2022,Medio
84058550,Maura Fernández-Ibañez,17.14,66,Veterinaria,2021,Alto
22749843,Vilma Zorrilla,11.79,44,Ciencias,2023,Alto
82213499,Maximiliano Kike Bárcena Mariscal,12.3,185,Salud Pública,2018,Medio
81745322,Susana Tomas-Rosselló,19.58,114,Medicina,2020,Bajo
16516954,Emperatriz Pagès Duque,19.83,186,Veterinaria,2021,Alto
55468474,Adela Román Balaguer,14.94,42,Estomatología,2021,Medio
63128003,Rubén Iborra,19.92,126,Salud Pública,2020,Alto
65391053,Margarita Alemán Costa,17.93,147,Medicina,2022,Medio
37527186,Gala Ferrández,16.02,146,Psicología,2019,Alto
78881269,Evelia Tello Sevilla,18.99,190,Estomatología,2020,Bajo
18392122,Victoria Quesada-Leon,13.9,40,Estomatología,2019,Medio
24133252,Berto Baños Quiroga,17.57,44,Psicología,2018,Alto
92959982,Ana Belén de Pineda,11.64,119,Medicina,2022,Bajo
99587706,Dorotea Moreno Fernández,12.72,194,Veterinaria,2019,Medio
88520256,Jeremías Ripoll Iniesta,13.9,29,Estomatología,2022,Alto
86186411,Manola Águila Soriano,18.28,156,Medicina,2021,Alto
80023875,Aitana Hortensia Iriarte Jáuregui,17.27,55,Estomatología,2023,Bajo
20334559,Marcos Godoy Estevez,15.39,35,Ciencias,2020,Bajo
24009831,Francisco Osuna Báez,15.37,164,Medicina,2018,Medio
57270941,Marita Ricart Salcedo,17.39,45,Estomatología,2021,Medio
26188753,Kike Acevedo Blanco,18.88,36,Veterinaria,2023,Bajo
82590198,Cornelio Amigó-Ribas,19.83,193,Ciencias,2020,Medio
15587652,Federico Morales Tomé,12.16,65,Ciencias,2024,Medio
57100687,Marita Crespo,19.18,156,Veterinaria,2018,Medio
64108501,Belen Bayón Arrieta,11.7,93,Salud Pública,2023,Medio
19002039,Andrés Tomas Seguí,17.0,163,Salud Pública,2023,Bajo
62162485,Encarnita Amador Bernal,12.97,106,Salud Pública,2023,Alto
16597140,Sebastian Pareja-Morán,17.52,99,Estomatología,2019,Medio
32737071,Emilia Agustina Quintanilla Nadal,19.97,29,Salud Pública,2018,Alto
99298131,Yaiza del Giménez,15.87,112,Psicología,2019,Alto
64415539,Alma Montalbán Leal,15.84,36,Ciencias,2022,Medio
91922814,Norberto Muñoz Macias,13.26,83,Ciencias,2021,Medio
33797005,María Cristina Tolosa Ojeda,11.93,190,Psicología,2019,Alto
44316217,Noemí Alberola Adadia,12.51,183,Psicología,2023,Alto
71429389,Carmen Meléndez Pont,12.42,165,Ciencias,2023,Bajo
66695631,Salomón Bernat,17.26,124,Estomatología,2024,Bajo
39004097,Asunción Codina Sandoval,18.62,69,Salud Pública,2021,Medio
84152123,Silvestre de Lamas,16.01,189,Medicina,2023,Alto
28456515,Calista Silva Silva,17.27,118,Salud Pública,2018,Alto
60194775,María Ángeles Aroa Bosch Amor,15.68,110,Ciencias,2021,Medio
85187697,Nicodemo Sotelo Pedrosa,16.42,91,Estomatología,2019,Bajo
34862490,Olalla Batlle Vallés,12.94,25,Veterinaria,2020,Medio
15087100,José María Mariño,12.15,36,Estomatología,2020,Alto
15187723,Ramona Novoa-Chaparro,12.94,103,Psicología,2023,Bajo
67628374,Berta Quero Sebastián,15.69,128,Psicología,2021,Alto
24220995,Pastora Botella,15.51,186,Medicina,2022,Medio
43485278,Eugenio Peñalver-Murillo,14.15,51,Estomatología,2020,Bajo
48933754,Gabriel Edmundo Sedano Guardiola,17.64,102,Psicología,2018,Bajo
80733095,María Leon,12.03,189,Veterinaria,2021,Alto
12597854,Pánfilo Real-Ferrando,15.37,68,Ciencias,2020,Medio
74890600,Cirino Sanmartín Pereira,14.13,149,Estomatología,2021,Alto
32324276,Omar Palomo Miró,19.31,98,Veterinaria,2020,Medio
62792934,Lara Mariño Belda,15.18,176,Ciencias,2018,Medio
74732503,Bernardita Sanchez Antón,11.78,136,Salud Pública,2021,Alto
24619683,Patricio Oller Cano,19.98,117,Veterinaria,2020,Medio
69805760,David de Salinas,13.13,62,Veterinaria,2018,Alto
67153609,Clemente Fabio Uribe Jaén,18.76,116,Medicina,2018,Bajo
65644075,Débora Nogués Dávila,19.71,176,Salud Pública,2021,Medio
99099835,Paco Arce Pedrosa,12.93,175,Estomatología,2021,Alto
26745843,Luis Miguel Quintana Bermúdez,11.65,132,Salud Pública,2019,Medio
91180333,Graciela Álvarez,19.88,110,Salud Pública,2024,Medio
53549531,Aitana Chico Pizarro,18.62,137,Ciencias,2022,Alto
82909469,Andrés Felipe Cecilio Méndez Bou,15.29,60,Medicina,2020,Medio
56426283,Apolinar Gutierrez Alemán,13.24,90,Salud Pública,2020,Bajo
78342798,Otilia Fonseca Bermúdez,13.15,33,Estomatología,2024,Alto
59524074,Bartolomé Barba Meléndez,11.31,125,Salud Pública,2020,Alto
49580781,María Jesús Segarra,19.33,143,Salud Pública,2018,Medio
38974138,Elisa Arrieta Tena,14.43,118,Veterinaria,2021,Medio
20930811,Julia de Heras,18.39,77,Estomatología,2022,Medio
40422316,Marta Pintor Raya,19.19,193,Salud Pública,2023,Bajo
34529583,Aurora Alonso Barriga,13.83,52,Estomatología,2024,Medio
61245554,Felipa Muñoz Saavedra,13.62,176,Ciencias,2020,Alto
19216518,Hilda Quiroga Bernat,13.97,87,Estomatología,2024,Medio
23266766,Luís Jordán Sanmiguel,15.09,128,Estomatología,2018,Alto
25761197,Piedad Rincón-Bautista,16.96,79,Salud Pública,2018,Alto
24096427,Pepito del Pallarès,16.28,59,Veterinaria,2022,Alto
79798307,Renato Canet,14.77,162,Veterinaria,2022,Medio
22765728,América Andreu Pera,17.42,30,Salud Pública,2024,Bajo
15638138,Seve Rodrigo Bermúdez,14.36,174,Ciencias,2022,Medio
12283366,Jose Antonio Cánovas Ordóñez,14.07,173,Estomatología,2018,Medio
28202105,Rodrigo Gallego Hernandez,16.4,144,Psicología,2018,Medio
58898749,Emiliano Molina Llobet,16.09,65,Estomatología,2020,Alto
71188826,Regina Aroca-Balaguer,14.36,94,Psicología,2020,Bajo
18444451,Valero del Andres,14.72,176,Veterinaria,2020,Alto
50186756,Elías Serra Torrent,12.59,156,Medicina,2023,Bajo
97476032,Sonia del Luján,16.69,32,Medicina,2020,Bajo
14027923,Nicolasa Vallejo Barberá,13.94,64,Psicología,2020,Alto
50723285,Xavier Palomo,17.78,98,Salud Pública,2023,Alto
49415622,Gaspar Aguilera,12.2,131,Veterinaria,2023,Medio
89189372,Eva María del Tena,17.03,33,Estomatología,2021,Bajo
74735629,Trinidad Morell Escalona,12.76,181,Salud Pública,2019,Medio
26655080,Melchor Ballesteros,19.63,148,Medicina,2020,Bajo
89739760,Guadalupe Ledesma Fajardo,18.73,71,Veterinaria,2022,Bajo
59954285,Juan José Sánchez Enríquez,13.53,193,Estomatología,2021,Medio
79503699,Josefina Lina Almagro Arcos,12.03,39,Veterinaria,2018,Bajo
71311377,Nieves Mulet Barriga,17.67,196,Estomatología,2018,Bajo
50058101,Cintia Báez Ledesma,12.98,53,Veterinaria,2021,Medio
17104603,Azahara Rovira-Ródenas,15.32,157,Salud Pública,2024,Medio
11345031,Manolo Manolo Fonseca Cruz,13.99,103,Estomatología,2023,Bajo
85437373,Charo Maza Pi,11.07,70,Salud Pública,2018,Alto
23136386,Desiderio Sedano Hernando,16.05,20,Veterinaria,2021,Medio
49121802,Édgar Iriarte Cabo,13.22,84,Veterinaria,2021,Medio
40578453,Fabio Mauricio Burgos Pavón,19.16,175,Ciencias,2018,Bajo
16448797,Merche Almudena Boada Gimeno,11.56,70,Salud Pública,2019,Bajo
46010591,Pilar Gras Viña,12.84,47,Ciencias,2024,Medio
19169151,Toribio de Roldan,11.11,42,Estomatología,2024,Alto
69046960,Bernardino Lopez-Plaza,15.49,161,Ciencias,2018,Medio
75060171,Fortunata del Cózar,19.11,22,Veterinaria,2019,Medio
12461015,Benjamín Fuertes,13.96,21,Ciencias,2022,Alto
71387061,Zaira Tolosa Rivera,11.39,133,Psicología,2018,Bajo
75066112,Marco Moll Riquelme,19.2,180,Psicología,2021,Alto
71526069,Florina Roman Martí,11.43,169,Medicina,2023,Alto
30589381,Ainoa Jovita Amores Feliu,12.57,126,Estomatología,2018,Alto
68140643,Albert Mateu Fuster,17.58,155,Salud Pública,2021,Medio
29621833,Pepita Gutierrez-Campos,19.78,25,Salud Pública,2020,Bajo
61385192,Benigna Guardia Niño,18.03,121,Salud Pública,2023,Bajo
52720848,Juan Francisco de Ávila,18.33,30,Ciencias,2020,Bajo
87463565,Aurelio Cabrero Porras,18.82,101,Estomatología,2024,Medio
88065849,Jose Ramón Sandalio Casares Pozo,11.71,136,Psicología,2020,Medio
92609068,Angélica Gallego Sanmartín,12.19,27,Salud Pública,2020,Alto
11309547,Georgina Pino Múgica,19.94,50,Ciencias,2022,Alto
51587049,Toni Valenciano-Pastor,18.62,64,Medicina,2018,Medio
91743510,Cristóbal Íñigo Vilanova Criado,19.98,83,Ciencias,2020,Medio
78319166,Adelia Carmelita Valcárcel Vives,15.09,39,Estomatología,2024,Alto
25239495,Juan Bautista Cózar Barón,16.68,152,Psicología,2021,Bajo
47120221,Bernardino Gisbert Cabo,14.64,42,Estomatología,2021,Bajo
77041743,Gervasio Morán Villaverde,11.07,196,Salud Pública,2019,Medio
85565847,Irene Abascal Amorós,12.97,75,Salud Pública,2021,Bajo
64520164,Clementina Blázquez Campillo,13.87,114,Ciencias,2018,Bajo
36327241,Román Mascaró Luján,19.28,56,Ciencias,2024,Bajo
45611797,Marco Macías Sobrino,15.55,26,Veterinaria,2018,Alto
75868727,Jacinta Blázquez,19.44,53,Medicina,2024,Medio
92268085,Nydia Luque Torre,15.25,68,Salud Pública,2018,Alto
99438199,Sandalio Muñoz-Manso,15.7,47,Ciencias,2021,Bajo
13918864,Eloísa Sola-Giménez,14.82,142,Estomatología,2019,Alto
82913551,Alma Navas Boix,16.78,123,Psicología,2018,Medio
98484480,Carmen Castejón Alegre,19.04,40,Salud Pública,2020,Bajo
10540660,Carlota Villanueva Corbacho,17.91,155,Salud Pública,2023,Medio
76855768,Elpidio Rosselló Lerma,12.3,66,Medicina,2023,Alto
68805026,Duilio Nebot-Cózar,15.23,189,Medicina,2022,Bajo
17813729,Alfredo Nadal-Lumbreras,19.16,194,Veterinaria,2018,Bajo
66188961,Jesusa Carla Barriga Antón,16.53,121,Psicología,2023,Alto
33221026,Joel Uría Iniesta,17.98,79,Estomatología,2020,Bajo
14017512,Maura Albero Montero,17.16,134,Ciencias,2022,Alto
32338087,Roldán Báez Fuster,19.5,132,Medicina,2024,Alto
17027834,Remigio Quirós-Amorós,12.29,47,Salud Pública,2024,Alto
59822119,Rosalinda Collado Arnau,14.69,166,Salud Pública,2023,Bajo
27013302,Hipólito Conesa Dominguez,17.74,78,Ciencias,2024,Bajo
75210300,Soraya Carranza Huertas,13.81,40,Veterinaria,2018,Alto
44462039,Dionisia Echevarría-Pascual,19.51,195,Ciencias,2018,Medio
22831354,Azucena Cayetana Cerro Fuente,19.79,193,Estomatología,2024,Alto
64700945,Esmeralda Rico Flores,14.51,192,Estomatología,2022,Bajo
78692062,Lázaro Gisbert,19.76,33,Medicina,2018,Bajo
61191321,Modesta Jesusa Quintero Amador,13.92,52,Psicología,2019,Alto
38362379,Bárbara Prieto-Barrio,13.81,101,Veterinaria,2018,Bajo
28229236,Balduino Vallés-Alarcón,16.73,171,Salud Pública,2021,Medio
83973972,Isidora Villegas-Roldán,15.84,141,Estomatología,2019,Alto
91952017,Zaira Tomé-Crespo,16.52,116,Ciencias,2024,Medio
34474523,Feliciano Feliu Román,17.91,157,Estomatología,2020,Medio
63176201,Aurora Porcel-Segovia,12.97,50,Ciencias,2020,Bajo
87246986,Corona Llorente Águila,16.04,47,Salud Pública,2018,Medio
43591864,Isabela Aranda Bilbao,14.06,156,Estomatología,2023,Bajo
11921220,Sol Almeida Gascón,18.64,124,Psicología,2023,Alto
21081058,Primitiva Padilla-Fajardo,14.17,60,Salud Pública,2018,Alto
56997998,Claudio Oliver-Cuervo,19.45,87,Veterinaria,2021,Medio
27069820,Evaristo Pereira Pallarès,18.31,80,Veterinaria,2021,Bajo
14193165,Ceferino Lopez Amorós,16.11,28,Veterinaria,2024,Bajo
88533408,Andrea Noriega Martinez,17.67,41,Estomatología,2019,Alto
37192289,Olga Cuesta,12.12,178,Veterinaria,2023,Medio
93838066,Soledad Lozano Mariscal,18.33,105,Salud Pública,2021,Bajo
46628929,Brunilda del Mendez,16.36,62,Salud Pública,2018,Bajo
52200813,Martina Vilalta Parejo,13.01,170,Veterinaria,2019,Bajo
80305289,Amor Domingo Ayllón,15.01,87,Veterinaria,2021,Medio
32612656,Juan Antonio Dalmau Pombo,11.98,171,Ciencias,2023,Alto
26373248,Maximino Vazquez Silva,17.3,103,Estomatología,2024,Medio
53281907,Leonor Echevarría Segarra,12.98,20,Veterinaria,2019,Alto
79230130,Leandra Blasco-Soria,15.59,93,Veterinaria,2018,Bajo
86921969,Oriana del Sarabia,18.59,117,Salud Pública,2018,Alto
71516493,Trinidad León Aznar Mendez,17.98,198,Salud Pública,2018,Alto
95363333,Toño Mena Soriano,19.04,124,Estomatología,2018,Bajo
36590344,Maximiano Solé Donaire,15.97,125,Veterinaria,2022,Alto
82361882,Victoria del Mendez,14.98,38,Estomatología,2020,Alto
18297603,Imelda Arrieta Vicens,17.79,118,Psicología,2019,Bajo
16713969,Calista Haro Casares,17.19,195,Salud Pública,2023,Medio
18718079,Primitiva Galan Campos,13.87,198,Veterinaria,2024,Alto
79353429,Roque Jordá,17.5,65,Psicología,2018,Alto
52795089,Jordana Roldan Zamorano,14.46,112,Ciencias,2019,Medio
28533667,Rogelio Malo Sarabia,13.64,113,Salud Pública,2023,Bajo
65350805,Nicolás de Español,16.79,151,Salud Pública,2021,Medio
66454288,Sabina Adriana Grande Chaparro,16.85,21,Estomatología,2024,Medio
39683165,Nélida Diaz Perera,13.42,115,Medicina,2022,Medio
74899969,Estela Goñi-Aznar,11.24,47,Estomatología,2023,Bajo
76753867,Natalia Cañellas Bolaños,14.92,66,Medicina,2019,Alto
31803648,Cornelio Uriarte Zaragoza,16.79,119,Medicina,2020,Medio
99468948,Baudelio Tena-Tejero,15.84,86,Medicina,2020,Alto
49289466,Andrés Terrón Alcaraz,12.91,131,Veterinaria,2019,Alto
90625946,Germán Ayuso,12.21,122,Veterinaria,2018,Medio
50167285,Apolinar Montes Bayona,17.53,111,Salud Pública,2019,Bajo
82957263,Zaira Aliaga Cuervo,14.95,144,Estomatología,2022,Medio
19054110,Víctor Raúl Burgos Hurtado,16.43,42,Psicología,2024,Bajo
69999412,Eugenia Caro Navas,11.43,176,Ciencias,2018,Bajo
24682937,Clemente del Querol,13.33,180,Medicina,2021,Alto
29288350,Marisela Mulet Amaya,18.46,150,Veterinaria,2022,Bajo
90260667,Débora Arévalo Peña,15.37,36,Medicina,2020,Medio
57684692,Carolina Tejedor Aznar,18.97,35,Veterinaria,2020,Bajo
14922575,Azucena Terrón Soriano,15.36,41,Psicología,2024,Alto
92949585,Josué Teodoro Arroyo Garay,17.45,192,Psicología,2022,Bajo
27888147,Ainara Saldaña Moreno,12.62,33,Estomatología,2023,Alto
75071361,Marisa Mulet-Caballero,19.83,162,Salud Pública,2020,Medio
44206664,Teodoro Ballester Ávila,11.37,164,Estomatología,2023,Bajo
87375104,Paulino Moreno Rivas,19.32,63,Ciencias,2022,Bajo
47999935,Loida Noelia Coca Roman,14.22,101,Psicología,2023,Alto
17885031,Dominga Vega Marti,12.45,190,Salud Pública,2022,Alto
72077089,Anastasia Galan Álvaro,12.28,43,Psicología,2022,Bajo
34858632,Simón Colom Vilar,11.05,113,Estomatología,2022,Medio
50913866,Camilo Arnaiz García,16.64,38,Psicología,2023,Bajo
94307296,Aarón Mesa Hoz,16.71,25,Psicología,2021,Medio
49598501,Hipólito Luna Alemany,16.47,48,Medicina,2018,Medio
77849039,Maximiano Pont,11.46,57,Psicología,2023,Alto
64195496,Carmina Paola Valbuena Molins,18.23,134,Veterinaria,2019,Medio
97221492,Nilda Cámara Rodríguez,18.21,159,Medicina,2018,Bajo
69548157,Eli Chico-Lloret,15.19,127,Medicina,2020,Alto
74311358,Adora Tovar-Almansa,12.06,46,Salud Pública,2018,Medio
79106188,Norberto Bru,15.5,34,Medicina,2018,Medio
95969158,Emiliana Mena Arévalo,12.81,93,Estomatología,2020,Medio
29924179,Ester Heras Peiró,11.26,41,Estomatología,2018,Medio
52451397,Pascuala del Sala,16.95,189,Veterinaria,2020,Bajo
39111581,Jonatan de Vilalta,13.3,40,Ciencias,2020,Medio
64476380,Amanda Valdés Jordán,13.19,81,Veterinaria,2019,Medio
80383196,Eligia Pi,17.16,83,Psicología,2018,Alto
86323821,Albina Palomar Navarrete,11.43,123,Psicología,2019,Bajo
44290384,Vidal Roda,17.83,72,Ciencias,2019,Medio
55214397,María Carmen Morán Padilla,11.35,177,Veterinaria,2020,Bajo
11136886,Tomás Bertrán-Lucas,15.82,193,Salud Pública,2018,Alto
83669344,Yaiza de Egea,13.67,177,Veterinaria,2019,Alto
16892047,Casandra Echeverría Rosselló,15.0,151,Salud Pública,2022,Bajo
95271805,Pepita Cuéllar-Rincón,13.67,114,Ciencias,2018,Bajo
89802892,Berto Murcia-Losada,14.88,100,Ciencias,2024,Bajo
27246180,Maximiano Jenaro Girona Calleja,19.19,157,Medicina,2021,Alto
81066349,Julia Iglesia Bautista,11.03,69,Veterinaria,2018,Bajo
26486972,Jose León Villalobos,12.43,92,Estomatología,2019,Alto
21876756,Espiridión Prat Osuna,12.5,176,Salud Pública,2022,Medio
99947585,Eusebia Contreras,18.65,137,Salud Pública,2018,Alto
90421693,Genoveva de Ochoa,17.12,177,Psicología,2024,Alto
39390557,Mar Nuñez Benavides,11.3,75,Psicología,2022,Medio
90665498,Máximo Cuadrado,12.31,21,Ciencias,2021,Medio
70876144,Samuel Ugarte Armas,16.25,173,Veterinaria,2019,Medio
24313040,Fulgencio Carro-Marin,15.56,47,Veterinaria,2024,Alto
45396396,Pepita Maza Calatayud,17.86,38,Medicina,2021,Medio
63070531,Jeremías Villalba-Somoza,15.22,123,Salud Pública,2024,Medio
62245756,Felipe Cifuentes-Urrutia,11.28,89,Ciencias,2021,Bajo
19823448,Mariana Ochoa-Carvajal,13.35,131,Salud Pública,2023,Alto
38309352,Damián Fuentes Benítez,18.9,139,Ciencias,2019,Alto
63389157,Ana Navarro-Hierro,15.16,23,Veterinaria,2021,Bajo
51124906,Maribel Roldan Narváez,17.33,80,Veterinaria,2021,Bajo
64813135,Plácido Cerro Carvajal,19.03,29,Ciencias,2018,Alto
36430346,Felicidad Millán-Cifuentes,13.62,185,Salud Pública,2024,Alto
28474533,Lola Morell Lopez,12.76,165,Medicina,2019,Medio
